sno,broadcaster,channelName,lang,cost,genre,streamType,airtelChannelNum,dishTVChannelNum,sunDirectChannelNum,tataSkyChannelNum,d2hChannelNum
703,Viacom 18 Media Private Limited,MTV,Hindi,3,Music,SD,,,,,
704,Viacom 18 Media Private Limited,MTV Beats,Hindi,0.1,Music,SD,,,,,
705,Viacom 18 Media Private Limited,MTV Beats HD,Hindi,1,Music,HD,,,,,
706,Viacom 18 Media Private Limited,MTV HD+,Hindi,5,Music,HD,,,,,
707,NGC Network (India) Pvt Ltd,Nat Geo  Wild,"English,Hindi",1,Infotainment,SD,,,,,
708,NGC Network (India) Pvt Ltd,Nat Geo Wild HD,"English,Hindi",5,Infotainment,HD,,,,,
709,NGC Network (India) Pvt Ltd,National Geographic Channel (NGC),"English,Hindi",2,Infotainment,SD,,,,,
710,NGC Network (India) Pvt Ltd,National Geographic HD,"English,Hindi",10,Infotainment,HD,,,,,
711,NGC Network (India) Pvt Ltd,National Geographic Tamil,Tamil,2,Infotainment,SD,,,,,
712,NGC Network (India) Pvt Ltd,National Geographic Telugu,Telugu,2,Infotainment,SD,,,,,
713,New Delhi Television Limited,NDTV 24*7,English,3,News,SD,,,,,
714,New Delhi Television Limited,NDTV India,Hindi,1,News,SD,,,,,
715,New Delhi Television Limited,NDTV Profit,English,1,News,SD,,,,,
716,TV 18 Broadcast Limited,News 18 Assam / North East,Assamese,0.1,News,SD,,,,,
717,TV 18 Broadcast Limited,News 18 Bangla,Bangla,0.1,News,SD,,,,,
718,TV 18 Broadcast Limited,News 18 Bihar Jharkhand,Hindi,0.1,News,SD,,,,,
719,TV 18 Broadcast Limited,News 18 Gujarati,Gujarati,0.1,News,SD,,,,,
720,TV 18 Broadcast Limited,News 18 India,Hindi,0.1,News,SD,,,,,
721,TV 18 Broadcast Limited,News 18 Kannada,Kannada,0.1,News,SD,,,,,
722,TV 18 Broadcast Limited,News 18 Kerala,Malayalam,0.1,News,SD,,,,,
723,IBN Lokmat News Private Ltd,News 18 Lokmat,Hindi,0.1,News,SD,,,,,
724,TV 18 Broadcast Limited,News 18 Madhya Pradesh / Chattisgarh,Hindi,0.1,News,SD,,,,,
725,TV 18 Broadcast Limited,News 18 Odia,Odia,0.1,News,SD,,,,,
726,TV 18 Broadcast Limited,News 18 Punjab / Haryana / Himanchal Pradesh,Punjabi,0.1,News,SD,,,,,
727,TV 18 Broadcast Limited,News 18 Rajasthan,Hindi,0.1,News,SD,,,,,
728,TV 18 Broadcast Limited,News 18 Tamil Nadu,Tamil,0.1,News,SD,,,,,
729,TV 18 Broadcast Limited,News 18 Urdu,Urdu,0.1,News,SD,,,,,
730,TV 18 Broadcast Limited,News 18 Uttar Pradesh/ Uttaranchal,Hindi,0.1,News,SD,,,,,
731,NOIDA Software Technology Park  Limited,NHK World Premium (HD Distribution),Japanese,1800,Infotainment,HD,,,,,
732,Viacom 18 Media Private Limited,NICK,Hindi,6,Kids,SD,,,,,
733,Viacom 18 Media Private Limited,NICK JR,English,1,Kids,SD,,,,,
734,Viacom 18 Media Private Limited,NICKS HD+,Hindi,10,Kids,HD,,,,,
735,Sony Pictures Networks India Private Limited,PAL,Hindi,1,GEC,SD,,,,,
736,Sony Pictures Networks India Private Limited,PIX,English,10,Movies,SD,,,,,
737,Sony Pictures Networks India Private Limited,PIX HD,English,15,Movies,HD,,,,,
738,Turner International India Pvt Ltd,POGO,Hindi,4.25,Kids,SD,,,,,
739,Odisha Television Limited,Prarthana,Odia,2,Devotional,SD,,,,,
740,Raj Television Network Limited,Raj Digital Plus,Tamil,1.5,Movies,SD,,,,,
741,Raj Television Network Limited,Raj Musix,Tamil,1,Music,SD,,,,,
742,Raj Television Network Limited,Raj News,Tamil,0.25,News,SD,,,,,
743,Raj Television Network Limited,Raj TV,Tamil,3,GEC,SD,,,,,
744,"Bennett, Coleman & Company Limited",Romedy Now,English,6,Movies,SD,,,,,
745,"Bennett, Coleman & Company Limited",Romedy Now HD,English,9,Movies,HD,,,,,
746,Sony Pictures Networks India Private Limited,SAB,Hindi,19,GEC,SD,,,,,
747,Sony Pictures Networks India Private Limited,SAB HD,Hindi,19,GEC,HD,,,,,
748,Sony Pictures Networks India Private Limited,SET HD,Hindi,19,GEC,HD,,,,,
749,Sony Pictures Networks India Private Limited,SET MAX,Hindi,15,Movies,SD,,,,,
750,Sony Pictures Networks India Private Limited,SIX,"English,Hindi",15,Sports,SD,,,,,
751,Sony Pictures Networks India Private Limited,SIX  HD,"English,Hindi",19,Sports,HD,,,,,
752,Viacom 18 Media Private Limited,SONIC,Hindi,2,Kids,SD,,,,,
753,MSM World Wide Factual Media Private Limited,SONY BBC EARTH,"English,Hindi",4,Infotainment,SD,,,,,
754,MSM World Wide Factual Media Private Limited,SONY BBC EARTH HD,"English,Hindi",10,Infotainment,HD,,,,,
755,Sony Pictures Networks India Private Limited,SONY ENTERTAINMENT CHANNEL (SET),Hindi,19,GEC,SD,,,,,
756,Sony Pictures Networks India Private Limited,SONY ESPN,"English,Hindi",5,Sports,SD,,,,,
757,Sony Pictures Networks India Private Limited,SONY ESPN HD,"English,Hindi",7,Sports,HD,,,,,
758,Bangla Entertainment Private Limited,SONY Marathi,Marathi,4,GEC,SD,,,,,
759,Sony Pictures Networks India Private Limited,SONY Wah,Hindi,1,Movies,SD,,,,,
760,Sony Pictures Networks India Private Limited,Sony YAY!,English,2,Kids,SD,,,,,
761,Star India Private Limited,Star Bharat,Hindi,10,GEC,SD,,,,,
762,Star India Private Limited,Star Bharat HD,Hindi,19,GEC,HD,,,,,
763,Star India Private Limited,Star Gold,Hindi,8,Movies,SD,,,,,
764,Star India Private Limited,Star Gold HD,Hindi,10,Movies,HD,,,,,
765,Star India Private Limited,Star Gold Select,Hindi,7,Movies,SD,,,,,
766,Star India Private Limited,Star Gold Select HD,Hindi,8,Movies,HD,,,,,
767,Star India Private Limited,Star Jalsha,Bangla,19,GEC,SD,,,,,
768,Star India Private Limited,Star Jalsha HD,Bangla,19,GEC,HD,,,,,
769,Star India Private Limited,Star Movies,English,12,Movies,SD,,,,,
770,Star India Private Limited,Star Movies HD,English,19,Movies,HD,,,,,
771,Star India Private Limited,Star Movies Select HD,English,10,Movies,HD,,,,,
772,Star India Private Limited,Star Plus,Hindi,19,GEC,SD,,,,,
773,Star India Private Limited,Star Plus HD,Hindi,19,GEC,HD,,,,,
774,Star India Private Limited,Star Pravah,Marathi,9,GEC,SD,,,,,
775,Star India Private Limited,Star Pravah HD,Marathi,15,GEC,HD,,,,,
776,Star India Private Limited,Star Sport 1 Kannada,Kannada,19,Sports,SD,,,,,
777,Star India Private Limited,Star Sport 1 Telugu,Telugu,19,Sports,SD,,,,,
778,Star India Private Limited,Star Sports  HD 1,"English,Hindi",19,Sports,HD,,,,,
779,Star India Private Limited,Star Sports 1,"English,Hindi",19,Sports,SD,,,,,
780,Star India Private Limited,Star Sports 1 Bangla,Bangla,6,Sports,SD,,,,,
781,Star India Private Limited,Star Sports 1 HD Hindi,Hindi,19,Sports,HD,,,,,
782,Star India Private Limited,Star Sports 1 Hindi,Hindi,19,Sports,SD,,,,,
783,Star India Private Limited,Star Sports 1 Marathi,Marathi,13,Sports,SD,,,,,
784,Star India Private Limited,Star Sports 1 Tamil,Tamil,17,Sports,SD,,,,,
785,Star India Private Limited,Star Sports 2,"English,Hindi",6,Sports,SD,,,,,
786,Star India Private Limited,Star Sports 3,"English,Hindi",2,Sports,SD,,,,,
787,Star India Private Limited,Star Sports First,"English,Hindi",1,Sports,SD,,,,,
788,Star India Private Limited,Star Sports HD 2,"English,Hindi",19,Sports,HD,,,,,
789,Star India Private Limited,Star Sports Select 1,"English,Hindi",19,Sports,SD,,,,,
790,Star India Private Limited,Star Sports Select 2,"English,Hindi",7,Sports,SD,,,,,
791,Star India Private Limited,Star Sports Select HD 1,"English,Hindi",19,Sports,HD,,,,,
792,Star India Private Limited,Star Sports Select HD 2,"English,Hindi",10,Sports,HD,,,,,
793,Asianet Star Communications Private Limited,Star Suvarna,Kannada,9,GEC,SD,,,,,
794,Asianet Star Communications Private Limited,Star Suvarna  HD,Kannada,19,GEC,HD,,,,,
795,Star India Private Limited,Star Utsav,Hindi,1,GEC,SD,,,,,
796,Star India Private Limited,Star Utsav Movies,Hindi,1,Movies,SD,,,,,
797,Star India Private Limited,Star World,English,8,GEC,SD,,,,,
798,Star India Private Limited,Star World HD,English,9,GEC,HD,,,,,
799,Star India Private Limited,Star World Prmiere HD,English,9,GEC,HD,,,,,
800,SUN TV Network Limited,SUN Life,Tamil,9,GEC,SD,,,,,
801,SUN TV Network Limited,Sun Music,Tamil,6,Music,SD,,,,,
802,SUN TV Network Limited,Sun Music HD,Tamil,19,Music,HD,,,,,
803,SUN TV Network Limited,Sun News,Tamil,1,News,SD,,,,,
804,SUN TV Network Limited,SUN TV,Tamil,19,GEC,SD,,,,,
805,SUN TV Network Limited,Sun TV HD,Tamil,19,GEC,HD,,,,,
806,SUN TV Network Limited,Surya Comedy,Malayalam,4,GEC,SD,,,,,
807,SUN TV Network Limited,Surya Movies,Malayalam,11,GEC,SD,,,,,
808,SUN TV Network Limited,Surya Music,Malayalam,4,Music,SD,,,,,
809,SUN TV Network Limited,Surya TV,Malayalam,12,GEC,SD,,,,,
810,SUN TV Network Limited,Surya TV HD,Malayalam,19,GEC,HD,,,,,
811,Asianet Star Communications Private Limited,Suvarna Plus,Kannada,1,Movies,SD,,,,,
812,Odisha Television Limited,Tarang,Odia,10,GEC,SD,,,,,
813,Odisha Television Limited,Tarang Music,Odia,2,Music,SD,,,,,
814,Sony Pictures Networks India Private Limited,Ten 1,English,19,Sports,SD,,,,,
815,Sony Pictures Networks India Private Limited,Ten 1 HD,English,19,Sports,HD,,,,,
816,Sony Pictures Networks India Private Limited,Ten 2,"English,Hindi",15,Sports,SD,,,,,
817,Sony Pictures Networks India Private Limited,Ten 2 HD,"English,Hindi",17,Sports,HD,,,,,
818,Sony Pictures Networks India Private Limited,Ten 3,"English,Hindi",17,Sports,SD,,,,,
819,Sony Pictures Networks India Private Limited,Ten 3 HD,"English,Hindi",17,Sports,HD,,,,,
820,Disney Broadcasting (India) Ltd,The Disney Channel,"English,Hindi",8,Kids,SD,,,,,
821,AETN 18 Media Pvt Limited,The History Channel,Hindi,3,Infotainment,SD,,,,,
822,"Bennett, Coleman & Company Limited",Times Now,"English,Hindi",3,News,SD,,,,,
823,"Bennett, Coleman & Company Limited",Times Now World,English,5,News,HD,,,,,
824,Discovery Communications India,TLC,"English,Hindi",2,Infotainment,SD,,,,,
825,Discovery Communications India,TLC HD world,"English,Hindi",3,Infotainment,HD,,,,,
826,Greycells18 Media Limited,Topper TV,English,59.32,Miscellaneous,SD,,,,,
827,Media World Wide Limited,Travel XP,English,3,Miscellaneous,SD,,,,,
828,Celebrities Management Pvt Limited,Travel XP HD,English,9,Miscellaneous,HD,,,,,
829,Celebrities Management Pvt Limited,Travel XP Tamil,Tamil,1.5,Miscellaneous,SD,,,,,
830,SUN TV Network Limited,Udaya Comedy,Kannada,6,Movies,SD,,,,,
831,SUN TV Network Limited,Udaya Movies,Kannada,16,GEC,SD,,,,,
832,SUN TV Network Limited,Udaya Music,Kannada,6,Music,SD,,,,,
833,SUN TV Network Limited,Udaya News,Kannada,0.1,News,SD,,,,,
834,SUN TV Network Limited,Udaya TV,Kannada,17,GEC,SD,,,,,
835,SUN TV Network Limited,Udaya TV HD,Kannada,19,GEC,HD,,,,,
836,Disney Broadcasting (India) Ltd,UTV Action,Hindi,2,Movies,SD,,,,,
837,Disney Broadcasting (India) Ltd,UTV Bindass,Hindi,0.1,GEC,SD,,,,,
838,Disney Broadcasting (India) Ltd,UTV HD,Hindi,8,Movies,HD,,,,,
839,Disney Broadcasting (India) Ltd,UTV Movies,Hindi,2,Movies,SD,,,,,
840,Viacom 18 Media Private Limited,VH 1,English,1,Music,SD,,,,,
841,Viacom 18 Media Private Limited,VH 1 (HD Distribution),English,2,Music,HD,,,,,
842,Asianet Star Communications Private Limited,Vijay HD,Tamil,19,GEC,HD,,,,,
843,Asianet Star Communications Private Limited,Vijay Super,Tamil,2,GEC,SD,,,,,
844,Asianet Star Communications Private Limited,Vijay TV,Tamil,17,GEC,SD,,,,,
845,Turner International India Pvt Ltd,WB,English,1,Movies,SD,,,,,
846,Zee Media Corporation Limited,WION,Hindi,1,News,SD,,,,,
847,Zee Entertainment Enterprises Limited,Zee  Bollywood,Hindi,2,Movies,SD,,,,,
848,Zee Akaash News Private Limited,Zee 24 Ghanta,Bangla,0.1,News,SD,,,,,
849,Zee Media Corporation Limited,Zee 24 Kalak,Hindi,0.1,News,SD,,,,,
850,Zee Media Corporation Limited,Zee 24 Taas,Marathi,0.1,News,SD,,,,,
851,Zee Entertainment Enterprises Limited,Zee Action,Hindi,1,Movies,SD,,,,,
852,Zee Entertainment Enterprises Limited,Zee Anmol,Hindi,0.1,GEC,SD,,,,,
853,Zee Entertainment Enterprises Limited,Zee Anmol Cinema,Hindi,0.1,Movies,SD,,,,,
854,Zee Entertainment Enterprises Limited,Zee Bangla,Bangla,19,GEC,SD,,,,,
855,Zee Entertainment Enterprises Limited,Zee Bangla Cinema,Bangla,2,Movies,SD,,,,,
856,Zee Entertainment Enterprises Limited,Zee Bangla HD,Bangla,19,GEC,HD,,,,,
857,Zee Media Corporation Limited,Zee Bihar Jharkhand,Hindi,0.1,News,SD,,,,,
858,Zee Media Corporation Limited,Zee Business,Hindi,0.1,News,SD,,,,,
859,Zee Entertainment Enterprises Limited,Zee Café,English,15,GEC,SD,,,,,
860,Zee Entertainment Enterprises Limited,Zee Café HD,English,19,GEC,HD,,,,,
861,Zee Entertainment Enterprises Limited,Zee Cinema,Hindi,15,Movies,SD,,,,,
862,Zee Entertainment Enterprises Limited,Zee Cinema HD,Hindi,19,Movies,HD,,,,,
863,Zee Entertainment Enterprises Limited,Zee Cinemalu,Telugu,10,Movies,SD,,,,,
864,Zee Entertainment Enterprises Limited,Zee Cinemalu HD,Telugu,16,Movies,HD,,,,,
865,Zee Entertainment Enterprises Limited,Zee Classic,Hindi,0.5,Movies,SD,,,,,
866,Zee Entertainment Enterprises Limited,Zee ETC,Hindi,0.1,Music,SD,,,,,
867,Zee Media Corporation Limited,Zee Hindustan,Hindi,0.1,News,SD,,,,,
868,Zee Entertainment Enterprises Limited,Zee Kannada,Kannada,19,GEC,SD,,,,,
869,Zee Entertainment Enterprises Limited,Zee Kannada HD,Kannada,19,GEC,HD,,,,,
870,Zee Entertainment Enterprises Limited,Zee Keralam,Malayalam,0.1,GEC,SD,,,,,
871,Zee Entertainment Enterprises Limited,Zee Keralam HD,Malayalam,8,GEC,HD,,,,,
872,Zee Media Corporation Limited,Zee Madhya Pradesh Chattisgarh,Hindi,0.1,News,SD,,,,,
873,Zee Entertainment Enterprises Limited,Zee Marathi,Marathi,19,GEC,SD,,,,,
874,Zee Entertainment Enterprises Limited,Zee Marathi HD,Marathi,19,GEC,HD,,,,,
875,Zee Media Corporation Limited,Zee News,Hindi,0.1,News,SD,,,,,
876,Zee Media Corporation Limited,Zee Odisha,Odia,0.1,News,SD,,,,,
877,Zee Media Corporation Limited,Zee Punjab Haryana Himachal,Hindi,0.1,News,SD,,,,,
878,Zee Media Corporation Limited,Zee Rajasthan News,Hindi,0.1,News,SD,,,,,
879,Zee Media Corporation Limited,Zee Salaam,Urdu,0.1,News,SD,,,,,
880,Sarthak Entertainment Pvt Limited,ZEE Sarthak,Odia,19,GEC,SD,,,,,
881,Zee Entertainment Enterprises Limited,Zee Talkies,Marathi,2,Movies,SD,,,,,
882,Zee Entertainment Enterprises Limited,Zee Talkies HD,Marathi,19,Movies,HD,,,,,
883,Zee Entertainment Enterprises Limited,Zee Tamil,Tamil,12,GEC,SD,,,,,
884,Zee Entertainment Enterprises Limited,Zee Tamil HD,Tamil,19,GEC,HD,,,,,
885,Zee Entertainment Enterprises Limited,Zee Telugu,Telugu,19,GEC,SD,,,,,
886,Zee Entertainment Enterprises Limited,Zee Telugu HD,Telugu,19,GEC,HD,,,,,
887,Zee Entertainment Enterprises Limited,Zee TV,Hindi,19,GEC,SD,,,,,
888,Zee Entertainment Enterprises Limited,Zee TV HD,Hindi,19,GEC,HD,,,,,
889,Zee Media Corporation Limited,Zee Uttar Pradesh Uttrakhand,Hindi,0.1,News,SD,,,,,
890,Zee Entertainment Enterprises Limited,Zee Yuva,Marathi,1,GEC,SD,,,,,
891,Zee Entertainment Enterprises Limited,Zing,Hindi,0.1,Music,SD,,,,,
892,"Bennett, Coleman & Company Limited",Zoom,Hindi,0.5,GEC,SD,,,,,
